EventType,TrafficMultiplier,ABTestGroup,SaleAmountEUR,BranchID
Valentine,1.5,Control,846.9895058,BR-006
Christmas,3.5,Control,2078.570794,BR-006
Normal,1,Variation2,1463.762338,BR-006
Christmas,3.7,Control,992.5103034,BR-006
Valentine,2.5,Control,1039.76205,BR-006
BlackFriday,1.6,Control,808.9200099,BR-006
Normal,1,Variation2,-1580.784378,BR-006
Normal,1,Control,1157.096659,BR-006
Valentine,1.3,Control,1728.85939,BR-006
Valentine,2.1,Control,2518.185127,BR-006
Normal,1,Variation2,1969.879226,BR-006
BlackFriday,3.7,Control,472.5988501,BR-006
BlackFriday,4.8,Variation1,776.1037877,BR-006
Valentine,2.2,Control,719.7974055,BR-006
Christmas,4.7,Control,1586.032268,BR-006
Christmas,2.5,Control,1884.301907,BR-006
BlackFriday,2.4,Control,2584.185805,BR-006
Christmas,1.4,Control,232.8421131,BR-006
Normal,1,Control,1071.350924,BR-006
Normal,1,Variation2,1179.648195,BR-006
BlackFriday,3.2,Variation2,650.9742709,BR-006
Normal,1,Control,1644.435083,BR-006
BlackFriday,2,Variation1,1477.233245,BR-006
Christmas,1.7,Control,1233.613528,BR-006
Normal,1,Control,1065.063176,BR-006
Valentine,2.2,Variation2,803.3354289,BR-006
Valentine,4.5,Control,1581.866303,BR-006
BlackFriday,2.2,Variation1,1728.319307,BR-006
Normal,1,Variation1,604.5898358,BR-006
Valentine,3.3,Control,137.3898111,BR-006
Valentine,3.9,Control,2138.205925,BR-006
Valentine,4.2,Variation1,2339.031919,BR-006
Valentine,1.8,Control,60.96106701,BR-006
Normal,1,Control,1841.915925,BR-006
BlackFriday,1.2,Control,475.5901892,BR-006
Normal,1,Variation1,1383.636816,BR-006
BlackFriday,3.8,Control,1418.598331,BR-006
Valentine,1.8,Control,1071.02944,BR-006
Christmas,4,Variation2,2695.416908,BR-006
BlackFriday,3.2,Control,1599.394188,BR-006
Normal,1,Control,2077.972058,BR-006
Valentine,2.8,Control,424.4127395,BR-006
Valentine,2.6,Variation1,534.7266301,BR-006
Valentine,4.3,Control,-1490.037321,BR-006
BlackFriday,2.1,Control,2411.283144,BR-006
BlackFriday,2.4,Control,854.1334028,BR-006
Normal,1,Control,1525.837752,BR-006
Christmas,4.5,Control,97.79935797,BR-006
BlackFriday,3,Variation2,1675.012841,BR-006
Valentine,2.7,Control,484.043689,BR-006
BlackFriday,3.3,Control,752.0153052,BR-006
Christmas,4.2,Control,882.4608304,BR-006
Normal,1,Variation1,1233.541797,BR-006
Normal,1,Control,982.9909864,BR-006
Christmas,3,Control,923.7494917,BR-006
Valentine,2.3,Control,1539.298167,BR-006
Normal,1,Variation1,491.1486928,BR-006
Normal,1,Variation2,962.0019477,BR-006
Normal,1,Variation1,1236.316357,BR-006
BlackFriday,3.1,Control,1411.152624,BR-006
Valentine,4.8,Variation1,2810.709029,BR-006
BlackFriday,4.6,Control,1319.840006,BR-006
Valentine,1.2,Variation1,815.5059324,BR-006
Christmas,2.6,Control,1221.742761,BR-006
Normal,1,Variation1,999.0659966,BR-006
Normal,1,Variation2,1133.141303,BR-006
BlackFriday,2.2,Control,1152.763323,BR-006
Valentine,4.1,Variation2,2388.302904,BR-006
Christmas,2.2,Control,1254.603199,BR-006
Valentine,2.8,Variation2,1394.489321,BR-006
Christmas,1.1,Variation1,430.5608585,BR-006
Normal,1,Variation1,-979.6592379,BR-006
BlackFriday,2.4,Variation2,1300.988658,BR-006
Normal,1,Variation2,1939.377216,BR-006
Normal,1,Control,954.2255315,BR-006
Normal,1,Control,2052.849191,BR-006
BlackFriday,2.1,Variation2,869.9219345,BR-006
Valentine,2.6,Control,669.1543023,BR-006
BlackFriday,3.9,Control,1179.387193,BR-006
Christmas,1.9,Variation2,1366.534974,BR-006
BlackFriday,3.7,Control,539.0399562,BR-006
Christmas,1.9,Control,54.75536424,BR-006
Christmas,4.5,Variation2,367.6869969,BR-006
BlackFriday,1.8,Variation1,1562.379701,BR-006
BlackFriday,4.9,Control,1411.47662,BR-006
Normal,1,Variation2,1042.657881,BR-006
Christmas,1.2,Control,1039.039522,BR-006
Normal,1,Variation2,1381.684596,BR-006
BlackFriday,4.2,Variation1,-1994.613149,BR-006
BlackFriday,1.9,Variation2,2283.833793,BR-006
Valentine,4,Variation1,-940.2657599,BR-006
Normal,1,Control,314.4243467,BR-006
BlackFriday,1.2,Control,1648.5583,BR-006
Normal,1,Control,1451.718589,BR-006
Christmas,1.5,Control,-593.4322904,BR-006
BlackFriday,2.2,Variation2,1240.680708,BR-006
Normal,1,Control,1109.140637,BR-006
Valentine,4,Variation2,1705.440741,BR-006
Normal,1,Variation1,1951.563337,BR-006
Valentine,4.8,Variation1,401.3652249,BR-006
Christmas,3,Variation2,588.2863214,BR-006
BlackFriday,2.3,Control,1349.561571,BR-006
BlackFriday,4.8,Control,1290.514089,BR-006
Valentine,1.1,Control,2173.66279,BR-006
Normal,1,Variation1,360.1644651,BR-006
Christmas,3.7,Variation2,125.8953037,BR-006
Christmas,3.1,Control,-1741.005088,BR-006
Normal,1,Variation2,1592.874891,BR-006
BlackFriday,1.3,Variation2,123.0136589,BR-006
Normal,1,Variation2,1025.919563,BR-006
BlackFriday,4.7,Control,1374.218947,BR-006
Normal,1,Control,1347.742722,BR-006
Christmas,2.2,Control,221.9958348,BR-006
Valentine,4.5,Control,1595.666593,BR-006
Christmas,2.3,Control,1450.58619,BR-006
BlackFriday,4.1,Control,-2044.976397,BR-006
Christmas,4.4,Variation2,1398.251772,BR-006
Christmas,3.3,Variation2,1902.373697,BR-006
Christmas,4.4,Control,1325.69229,BR-006
Valentine,4.9,Variation2,628.9425949,BR-006
Valentine,2.8,Control,2662.306207,BR-006
Christmas,2,Control,-1180.096148,BR-006
Normal,1,Variation2,1097.617243,BR-006
Normal,1,Variation2,1299.021452,BR-006
Normal,1,Control,1328.197098,BR-006
BlackFriday,1.3,Variation1,1001.892651,BR-006
Valentine,3.8,Variation2,1412.078874,BR-006
BlackFriday,4.2,Control,2393.485495,BR-006
Christmas,1.8,Variation2,1398.566173,BR-006
Valentine,2.4,Control,-1532.160792,BR-006
Normal,1,Control,1121.734115,BR-006
Christmas,3.9,Control,2166.103251,BR-006
Normal,1,Control,831.3642538,BR-006
Normal,1,Control,350.5430929,BR-006
Christmas,1.3,Control,955.3891545,BR-006
BlackFriday,3.8,Control,1762.387977,BR-006
Normal,1,Control,1262.573477,BR-006
Christmas,3,Control,1058.235262,BR-006
Normal,1,Control,1987.04007,BR-006
Valentine,4.8,Variation2,1307.357694,BR-006
Christmas,3.1,Control,1100.016936,BR-006
Valentine,1.5,Control,1096.248092,BR-006
BlackFriday,4.2,Control,2569.081731,BR-006
BlackFriday,3.6,Control,2454.836694,BR-006
Normal,1,Variation1,859.5397853,BR-006
Valentine,3.1,Control,881.3118892,BR-006
Normal,1,Control,653.4718133,BR-006
Valentine,1.9,Control,1048.073813,BR-006
Christmas,2.6,Control,665.8162741,BR-006
Normal,1,Variation1,1852.224725,BR-006
Christmas,2.4,Variation2,532.5639523,BR-006
BlackFriday,2.6,Control,1439.170745,BR-006
Valentine,1.2,Control,383.6126143,BR-006
Christmas,2.6,Control,2185.481458,BR-006
BlackFriday,4,Control,824.7211175,BR-006
Normal,1,Variation2,705.584986,BR-006
Valentine,1.3,Control,731.7295786,BR-006
BlackFriday,2,Variation1,1187.490672,BR-006
Normal,1,Control,1427.252767,BR-006
Christmas,3.1,Control,1918.182493,BR-006
Christmas,3.7,Variation2,1464.69718,BR-006
Christmas,2.7,Variation1,1303.673003,BR-006
BlackFriday,1.3,Control,1297.637695,BR-006
BlackFriday,3.6,Variation1,2286.909068,BR-006
Christmas,2.9,Control,2135.038031,BR-006
Christmas,1.1,Control,1151.597066,BR-006
Valentine,1.7,Control,1341.757601,BR-006
BlackFriday,1.1,Control,593.5653412,BR-006
Normal,1,Control,814.8417213,BR-006
BlackFriday,1.5,Variation1,1524.58749,BR-006
Normal,1,Control,339.6006426,BR-006
Normal,1,Variation2,761.0107559,BR-006
Christmas,4.6,Variation2,972.6705515,BR-006
BlackFriday,2.4,Variation2,1363.66479,BR-006
BlackFriday,3.5,Control,1175.936211,BR-006
Christmas,3.7,Control,1856.138327,BR-006
Normal,1,Control,1191.404819,BR-006
Valentine,2.9,Control,-1700.535046,BR-006
Valentine,2.6,Control,2276.273643,BR-006
BlackFriday,3.4,Control,1469.597692,BR-006
Normal,1,Variation1,1648.168118,BR-006
BlackFriday,1.2,Control,1603.678809,BR-006
Normal,1,Variation2,1165.33081,BR-006
Normal,1,Variation1,534.4895694,BR-006
Normal,1,Variation1,240.9820527,BR-006
Christmas,1.6,Control,351.0810011,BR-006
Valentine,4.5,Control,2164.247201,BR-006
Valentine,3.7,Control,2621.148122,BR-006
Christmas,1.3,Variation2,879.3001001,BR-006
Valentine,2.3,Variation1,1410.04509,BR-006
Christmas,2.9,Control,411.1378965,BR-006
BlackFriday,3.2,Control,1215.40591,BR-006
Valentine,4.5,Control,2770.799601,BR-006
Valentine,4.6,Control,2534.237716,BR-006
BlackFriday,2.9,Control,1107.498323,BR-006
Normal,1,Control,1634.844141,BR-006
Christmas,3.3,Control,2364.357816,BR-006
Normal,1,Variation2,1458.921271,BR-006
Normal,1,Control,2275.010991,BR-006
Valentine,3,Control,1723.75107,BR-006
BlackFriday,3.9,Control,1451.754765,BR-006
Christmas,3,Control,-1129.992794,BR-006
Christmas,4.8,Control,1912.04607,BR-006
Valentine,4.5,Control,1335.089094,BR-006
Christmas,4.7,Control,1777.486417,BR-006
Normal,1,Control,1061.962126,BR-006
Christmas,4.7,Control,1336.295922,BR-006
Valentine,1.1,Control,813.6798395,BR-006
Valentine,1.9,Control,1038.530347,BR-006
Christmas,2,Variation1,530.0399931,BR-006
Christmas,1.7,Control,1225.975855,BR-006
Valentine,2.1,Variation1,2119.140124,BR-006
Normal,1,Control,1342.507358,BR-006
Valentine,1.1,Control,1837.494916,BR-006
Normal,1,Variation1,1387.684827,BR-006
Christmas,2.1,Control,1724.735639,BR-006
Christmas,4.2,Control,2691.387342,BR-006
Christmas,2.7,Control,-2479.421102,BR-006
Christmas,4,Variation1,2484.923993,BR-006
BlackFriday,4.9,Control,2392.244807,BR-006
BlackFriday,1.6,Variation1,975.8491665,BR-006
Christmas,1.8,Control,2356.679317,BR-006
BlackFriday,1.8,Control,640.121202,BR-006
Normal,1,Control,684.8760263,BR-006
Normal,1,Variation1,1726.861966,BR-006
Normal,1,Control,1145.59329,BR-006
Normal,1,Variation2,-1348.070296,BR-006
Valentine,3.2,Control,2981.55348,BR-006
BlackFriday,1.4,Variation2,1175.649341,BR-006
Normal,1,Variation1,1278.415666,BR-006
Normal,1,Control,2010.662636,BR-006
Normal,1,Variation1,1202.355409,BR-006
Christmas,4.4,Control,786.6961678,BR-006
Valentine,4,Control,933.4169149,BR-006
Normal,1,Control,1381.178257,BR-006
Normal,1,Variation1,2417.901807,BR-006
Christmas,2.7,Control,1591.3926,BR-006
Christmas,4.7,Control,-1284.792788,BR-006
Christmas,2.9,Control,1281.555935,BR-006
BlackFriday,2.5,Control,560.9886631,BR-006
Valentine,2.7,Control,1302.757116,BR-006
Normal,1,Variation2,1083.81846,BR-006
BlackFriday,3.7,Variation2,1482.49432,BR-006
Valentine,4.6,Variation1,620.2905624,BR-006
BlackFriday,1.6,Variation1,558.7258214,BR-006
BlackFriday,4.4,Variation1,557.4964566,BR-006
Valentine,3.5,Control,1095.456094,BR-006
Christmas,1.2,Control,355.5213483,BR-006
BlackFriday,4.2,Control,357.3696145,BR-006
Christmas,3.5,Control,329.5782657,BR-006
Valentine,3.6,Control,2090.124559,BR-006
Normal,1,Control,133.3509337,BR-006
Valentine,3.4,Variation2,834.3771884,BR-006
Normal,1,Control,1265.066334,BR-006
Valentine,4.4,Control,1668.827739,BR-006
Valentine,1.6,Variation1,849.2089635,BR-006
Christmas,2.4,Control,2055.665118,BR-006
BlackFriday,2.4,Variation1,1932.047596,BR-006
Valentine,4,Control,1496.20429,BR-006
BlackFriday,2,Control,349.3378702,BR-006
Christmas,4.6,Control,1694.413164,BR-006
Valentine,1.8,Variation2,503.204389,BR-006
Valentine,2.7,Control,1058.752124,BR-006
Normal,1,Variation2,1330.529927,BR-006
BlackFriday,4.5,Control,255.3121102,BR-006
Normal,1,Variation2,1332.086995,BR-006
BlackFriday,3,Control,541.9060101,BR-006
Christmas,2.7,Control,671.3201763,BR-006
Valentine,4.2,Variation2,1379.828148,BR-006
Christmas,1.3,Variation2,2097.672358,BR-006
Normal,1,Control,2008.339516,BR-006
BlackFriday,4.7,Control,1273.397684,BR-006
Christmas,4.9,Variation1,1393.382916,BR-006
Christmas,1.9,Control,408.206863,BR-006
Valentine,2.2,Control,1206.911214,BR-006
Normal,1,Variation2,75.03365637,BR-006
Normal,1,Control,808.5515682,BR-006
Normal,1,Variation2,697.5028513,BR-006
Normal,1,Variation2,2511.216148,BR-006
Christmas,4.4,Control,2033.931945,BR-006
Valentine,3.2,Control,1499.30914,BR-006
BlackFriday,3.6,Control,-716.2071632,BR-006
BlackFriday,2.1,Control,19.42786362,BR-006
BlackFriday,2,Control,1020.17812,BR-006
Christmas,1.7,Variation1,993.5295008,BR-006
Valentine,4,Control,2262.698238,BR-006
Christmas,3.4,Control,114.4294665,BR-006
Normal,1,Control,910.1198885,BR-006
Normal,1,Variation1,982.3315945,BR-006
Normal,1,Variation1,-1898.042206,BR-006
BlackFriday,4.8,Control,1374.529126,BR-006
Normal,1,Variation2,693.5157433,BR-006
Normal,1,Variation2,925.746449,BR-006
Christmas,3.8,Variation2,1362.755232,BR-006
Valentine,1.8,Control,828.5555424,BR-006
Normal,1,Control,204.617124,BR-006
Valentine,1.7,Control,869.0737461,BR-006
BlackFriday,4.7,Variation2,1815.381686,BR-006
Valentine,2.4,Variation2,264.4142605,BR-006
Christmas,4.5,Variation2,1087.109166,BR-006
Christmas,2.8,Variation1,862.8073955,BR-006
Christmas,1.5,Control,1814.619846,BR-006
BlackFriday,3.3,Variation1,1079.269079,BR-006
Normal,1,Control,1555.090172,BR-006
Christmas,3.1,Variation2,176.8474245,BR-006
BlackFriday,5,Control,1151.614667,BR-006
Normal,1,Control,959.5538069,BR-006
Normal,1,Control,224.2954815,BR-006
Christmas,3.5,Variation1,1906.169274,BR-006
Normal,1,Variation2,1525.058258,BR-006
Valentine,1.1,Control,1198.547295,BR-006
BlackFriday,1.8,Control,756.8864628,BR-006
BlackFriday,1.6,Control,1388.36453,BR-006
Normal,1,Control,1115.602613,BR-006
Normal,1,Control,846.3897104,BR-006
Valentine,3.8,Variation2,1464.91813,BR-006
Normal,1,Variation2,1994.010806,BR-006
Valentine,4.2,Variation1,2768.28755,BR-006
Normal,1,Variation1,1211.662633,BR-006
Christmas,2,Variation1,74.86871672,BR-006
Valentine,4.6,Variation1,992.0551243,BR-006
Valentine,2.6,Control,666.2819872,BR-006
Christmas,1.7,Variation1,1792.090788,BR-006
Normal,1,Control,1596.89043,BR-006
BlackFriday,3.4,Control,2043.072822,BR-006
Christmas,2.9,Variation1,1597.278212,BR-006
Christmas,3.2,Control,1281.965269,BR-006
Valentine,3.7,Control,1097.878681,BR-006
Normal,1,Control,878.3948574,BR-006
Normal,1,Control,-2240.977686,BR-006
Normal,1,Control,701.5969181,BR-006
Normal,1,Control,699.5019636,BR-006
Normal,1,Control,999.230422,BR-006
Christmas,3.6,Variation1,2399.43217,BR-006
Valentine,1,Control,1703.787973,BR-006
Valentine,3.7,Variation2,1360.16823,BR-006
Valentine,3.4,Control,-716.7324919,BR-006
BlackFriday,3.8,Control,1846.42361,BR-006
Christmas,2.5,Control,1545.435262,BR-006
BlackFriday,2.2,Control,442.1692378,BR-006
BlackFriday,1.3,Variation1,546.0949175,BR-006
BlackFriday,3.2,Variation2,-1971.697039,BR-006
Normal,1,Control,934.6098842,BR-006
Normal,1,Control,1179.623746,BR-006
BlackFriday,2.2,Control,1089.958736,BR-006
Normal,1,Control,1365.684836,BR-006
BlackFriday,2.9,Control,-883.6607744,BR-006
BlackFriday,3.9,Control,1000.292576,BR-006
Normal,1,Control,1415.809658,BR-006
Normal,1,Control,1311.961135,BR-006
BlackFriday,4.1,Control,2269.705766,BR-006
BlackFriday,3.3,Control,257.7156974,BR-006
BlackFriday,4.8,Variation2,99.01176513,BR-006
Normal,1,Control,1242.031092,BR-006
Valentine,4.3,Variation1,1187.151464,BR-006
BlackFriday,1.7,Control,681.2605527,BR-006
Valentine,2.5,Control,1946.984676,BR-006
BlackFriday,1.7,Control,958.4107513,BR-006
Christmas,3.3,Control,2508.926422,BR-006
Normal,1,Control,102.6491608,BR-006
BlackFriday,1.4,Control,1123.380173,BR-006
Valentine,4.2,Variation2,1522.280499,BR-006
BlackFriday,1.6,Control,1459.140414,BR-006
Valentine,4.6,Variation2,1886.572998,BR-006
BlackFriday,2.5,Variation1,1216.301418,BR-006
Valentine,2.8,Variation1,2390.880938,BR-006
BlackFriday,2.6,Control,538.6440309,BR-006
Normal,1,Control,1908.3298,BR-006
Valentine,1.5,Control,1068.208558,BR-006
Christmas,4,Control,25.84215702,BR-006
Normal,1,Control,2263.770789,BR-006
BlackFriday,1.5,Control,1964.119669,BR-006
Christmas,2.7,Variation2,8.861742919,BR-006
Valentine,4.3,Control,1646.017037,BR-006
Valentine,4.6,Control,1951.514314,BR-006
Normal,1,Control,10.21924248,BR-006
Christmas,2.6,Variation2,1567.560405,BR-006
Normal,1,Control,810.6282966,BR-006
Normal,1,Control,1488.333695,BR-006
Christmas,3.4,Variation1,1837.970085,BR-006
Normal,1,Control,960.6228307,BR-006
Valentine,4.3,Control,54.8339102,BR-006
BlackFriday,5,Variation1,587.0567031,BR-006
Normal,1,Control,1064.950852,BR-006
Valentine,3,Variation2,1740.154868,BR-006
Valentine,1.3,Variation1,631.5127605,BR-006
Normal,1,Control,-1441.876505,BR-006
Christmas,2.3,Control,2037.286056,BR-006
Valentine,1.1,Control,598.5398122,BR-006
BlackFriday,1.4,Control,1796.001419,BR-006
BlackFriday,2.5,Control,1269.43356,BR-006
Normal,1,Variation2,818.3374159,BR-006
BlackFriday,2.3,Variation2,-1233.644472,BR-006
Normal,1,Control,1314.614803,BR-006
Valentine,2.1,Control,321.4694644,BR-006
Christmas,1.2,Control,1201.483985,BR-006
Christmas,4.2,Control,1404.434541,BR-006
BlackFriday,1.5,Control,2006.405797,BR-006
Valentine,3.4,Control,1474.000559,BR-006
Normal,1,Control,167.7377567,BR-006
Christmas,4.1,Control,1332.4039,BR-006
Christmas,4.5,Variation2,1709.430588,BR-006
Valentine,4,Variation1,537.8454403,BR-006
Christmas,2.3,Variation2,964.1121582,BR-006
Valentine,3,Variation1,1312.466899,BR-006
Valentine,2.2,Control,1627.28726,BR-006
Normal,1,Control,1308.716686,BR-006
Valentine,1.8,Control,43.4528794,BR-006
BlackFriday,4.3,Control,1504.068789,BR-006
Christmas,3.9,Variation1,2370.765656,BR-006
BlackFriday,3.5,Variation2,878.9450388,BR-006
Normal,1,Control,619.0171845,BR-006
BlackFriday,4.1,Control,835.8725414,BR-006
Valentine,1.7,Control,1612.852296,BR-006
Normal,1,Control,1835.453057,BR-006
Normal,1,Control,1531.593769,BR-006
BlackFriday,1.3,Variation1,350.1221079,BR-006
Christmas,4.2,Control,974.0344061,BR-006
Valentine,2.6,Control,218.988113,BR-006
Valentine,2.2,Variation1,209.2092876,BR-006
Valentine,3.2,Variation2,974.7210201,BR-006
Valentine,2.7,Control,931.1117587,BR-006
Normal,1,Control,1242.943026,BR-006
Christmas,1.7,Control,747.3694657,BR-006
Christmas,5,Variation1,997.7999824,BR-006
BlackFriday,4.6,Variation2,797.1244525,BR-006
Normal,1,Control,766.1170072,BR-006
Normal,1,Control,1522.235253,BR-006
Christmas,2.2,Variation2,692.9014754,BR-006
Christmas,4.7,Variation1,483.1666422,BR-006
BlackFriday,2.8,Control,829.5385765,BR-006
BlackFriday,3.7,Variation2,1517.860787,BR-006
Christmas,4.2,Control,1036.598601,BR-006
Christmas,3.7,Control,794.0580415,BR-006
Valentine,2.3,Control,194.7136316,BR-006
Valentine,1.5,Control,2569.565338,BR-006
Valentine,2.7,Variation1,2355.391287,BR-006
Christmas,3.7,Control,1784.598097,BR-006
Valentine,4.4,Variation2,1000.073222,BR-006
Normal,1,Variation2,990.2196741,BR-006
Valentine,3.2,Control,1146.052686,BR-006
Valentine,3,Variation1,1108.781436,BR-006
BlackFriday,4.1,Control,1083.599788,BR-006
BlackFriday,2.4,Control,1039.532624,BR-006
Normal,1,Control,1407.127326,BR-006
Christmas,3.5,Variation1,1403.623788,BR-006
BlackFriday,2.2,Variation1,712.9195074,BR-006
Normal,1,Control,333.8864167,BR-006
BlackFriday,4.6,Variation1,1130.936596,BR-006
BlackFriday,2.3,Variation2,664.4442203,BR-006
Valentine,1.4,Control,338.2628822,BR-006
Valentine,1.6,Variation1,758.4201896,BR-006
Valentine,2.7,Control,-2266.318222,BR-006
Valentine,2.5,Variation2,1585.65601,BR-006
Normal,1,Variation2,764.7546174,BR-006
BlackFriday,4.1,Control,2168.245523,BR-006
Normal,1,Variation2,426.0246301,BR-006
Christmas,3.6,Control,2462.9405,BR-006
Normal,1,Control,1278.890104,BR-006
Christmas,2.6,Control,2686.296777,BR-006
Christmas,3.7,Control,615.3211401,BR-006
Valentine,2.2,Variation2,568.5557051,BR-006
Christmas,3.5,Variation2,1599.80478,BR-006
Christmas,4.5,Variation2,2373.455108,BR-006
BlackFriday,3.2,Variation1,1259.571983,BR-006
BlackFriday,5,Variation2,1961.139715,BR-006
Christmas,3.9,Control,569.0733051,BR-006
Valentine,2.4,Variation1,632.9221463,BR-006
Normal,1,Control,102.1823207,BR-006
Christmas,2.5,Control,1236.544462,BR-006
Christmas,4.5,Variation1,2587.951434,BR-006
Normal,1,Control,1276.401434,BR-006
Valentine,4,Variation2,587.9307294,BR-006
BlackFriday,4.9,Control,666.2314636,BR-006
